Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
1.135, -0.061, 1.17860644846614, 63.0000000000019, -0.061, 1.177, 63.0450000000019, 0, 0.00160644846614491, -0.0450000000000013, 0, -0.0102480901214378, 0, 0, -0.01, 0, 0, -0.000248090121437826, 0, 0.0895036831498146, -0.0680555105209351, 0.000155624002218246, 0.0878872275352478, -0.0576259382069111, -0.0396395549178123, 0.0016164556145668, -0.010429572314024, 0.0397951789200306, 0.00406428193673491, 1466
1.136, -0.061, 1.1683583583447, 63.0000000000019, -0.061, 1.166, 63.0450000000019, 0, 0.0023583583447014, -0.0450000000000013, 0, -0.0102480901214435, 0, 0, -0.011, 0, 0, 0.000751909878556489, 0, 0.0895036831498146, -0.00638366444036365, -0.0121615175157785, 0.0889091044664383, -0.0447372794151306, -0.0263834670186043, 0.000594578683376312, 0.038353614974767, 0.0142219495028257, 0.00382963754236698, 1466
1.137, -0.061, 1.15811026822325, 63.0000000000019, -0.061, 1.155, 63.0000000000019, 0, 0.00311026822325198, 0, 0, -0.0102480901214494, 0, 0, -0.011, -0.0450000000000013, 0, 0.000751909878550578, 0.0450000000000013, 0.0895036831498146, 0.0386873260140419, -0.00368947978131473, 0.0899322926998138, -0.0320504568517208, 0.0430038049817085, -0.000428609549999237, 0.0707377828657627, -0.0466932847630233, 0.00423614121973515, 1466
1.138, -0.061, 1.1478621781018, 63.0000000000019, -0.06, 1.144, 63.0000000000019, -0.001, 0.00386217810179528, 0, 0, -0.0102480901214567, 0, 0.001, -0.011, 0, -0.001, 0.000751909878543302, 0, 0.125462725758553, 0.0257222168147564, -0.0026560970582068, 0.0897393971681595, -0.0146456640213728, 0.00657404400408268, 0.0357233285903931, 0.0403678808361292, -0.00923014106228948, 0.00393570913001895, 1466
1.139, -0.061, 1.13761408798033, 63.0000000000019, -0.061, 1.133, 63.0450000000019, 0, 0.00461408798033108, -0.0450000000000013, 0, -0.0102480901214642, 0, -0.001, -0.011, 0.0450000000000013, 0.001, 0.000751909878535798, -0.0450000000000013, 0.0339699722826481, 0.0458673015236855, -0.0124452682211995, 0.150753319263458, 0.00394807290285826, -0.0627597868442535, -0.11678334698081, 0.0419192286208272, 0.050314518623054, 0.00407078815624118, 1466
1.14, -0.061, 1.12736599785886, 63.0000000000019, -0.061, 1.122, 63.0450000000019, 0, 0.00536599785885755, -0.0450000000000013, 0, -0.0102480901214735, 0, 0, -0.011, 0, 0, 0.000751909878526476, 0, 0.071184828877449, 0.0890646204352379, -0.0138634610921144, 0.0740056484937668, 0.0388121828436852, -0.0263834670186043, -0.00282081961631775, 0.0502524375915527, 0.0125200059264898, 0.00396865792572498, 1466
1.141, -0.061, 1.11711790773737, 63.0000000000019, -0.061, 1.112, 63.0000000000019, 0, 0.00511790773737471, 0, 0, -0.0102480901214828, 0, 0, -0.01, -0.0450000000000013, 0, -0.000248090121482846, 0.0450000000000013, 0.0936046242713928, 0.0114372726529837, 0.05945935100317, 0.0782889127731323, 0.0370998606085777, 0.0527936518192291, 0.0153157114982605, -0.0256625879555941, 0.00666569918394089, 0.00366145186126232, 1521
1.142, -0.061, 1.10686981761588, 63.0000000000019, -0.061, 1.103, 63.0000000000019, 0, 0.00386981761588072, 0, 0, -0.010248090121494, 0, 0, -0.009, 0, 0, -0.00124809012149399, 0, 0.089280754327774, -0.0337159410119057, -0.00322039588354528, 0.0827687233686447, 0.0202955268323421, 0.00657404400408268, 0.00651203095912933, -0.0540114678442478, -0.00979443988762796, 0.0039433753117919, 1521
1.143, -0.061, 1.09662172749438, 63.0000000000019, -0.061, 1.094, 63.0450000000019, 0, 0.00262172749437582, -0.0450000000000013, 0, -0.0102480901215049, 0, 0, -0.009, 0.0450000000000013, 0, -0.0012480901215049, -0.0450000000000013, 0.0896690189838409, -0.0579739548265934, -0.0500470921397209, 0.0856466591358185, -0.00226691085845232, 0.00657404400408268, 0.00402235984802246, -0.0557070439681411, -0.0566211361438036, 0.00383511651307344, 1521
1.144, -0.061, 1.08637363737286, 62.9679727569575, -0.062, 1.086, 63.0450000000019, 0.001, 0.000373637372863868, -0.0770272430444152, 0, -0.010248090121512, -0.0320272430444138, -0.001, -0.008, 0, 0.001, -0.00224809012151195, -0.0320272430444138, -0.0186623297631741, -0.203758552670479, -0.549941062927246, 0.0836001187562943, -0.033433061093092, -0.191604614257813, -0.102262448519468, -0.170325491577387, -0.358336448669434, 0.00402071699500084, 1521
