Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
0.798, -0.061, 2.5, 49.0050000000015, -0.061, 2.504, 49.0050000000015, 0, -0.004, 0, 0, 0, 0, 0, 0.002, 0, 0, -0.002, 0, 0.0964425131678581, -0.373925417661667, -0.0144614558666945, 0.0672255158424377, -0.431573927402496, -0.0120985228568316, 0.0292169973254204, 0.0576485097408295, -0.0023629330098629, 0.00363583583384752, 1769
0.799, -0.061, 2.5, 49.0050000000015, -0.061, 2.502, 49.0050000000015, 0, -0.002, 0, 0, 0, 0, 0, -0.002, 0, 0, 0.002, 0, 0.0888180360198021, -0.0756965950131416, -0.0144614558666945, 0.078484408557415, -0.201632469892502, -0.0113831786438823, 0.0103336274623871, 0.12593587487936, -0.00307827722281218, 0.00395296886563301, 1769
0.8, -0.061, 2.5, 49.0050000000015, -0.061, 2.499, 49.0050000000015, 0, 0.001, 0, 0, 0, 0, 0, -0.003, 0, 0, 0.003, 0, 0.0885658711194992, 0.0604470632970333, -0.0144614558666945, 0.0817468389868736, -0.0466976389288902, -0.0113831786438823, 0.00681903213262558, 0.107144702225924, -0.00307827722281218, 0.00411606812849641, 1769
0.801, -0.061, 2.5, 49.0050000000015, -0.06, 2.498, 49.0050000000015, -0.001, 0.002, 0, 0, 0, 0, 0.001, -0.001, 0, -0.001, 0.001, 0, 0.221779778599739, 0.0215117931365967, -0.0144614558666945, 0.108993574976921, -0.0299818236380816, -0.0113831786438823, 0.112786203622818, 0.0514936167746782, -0.00307827722281218, 0.0037203214596957, 1831
0.802, -0.061, 2.5, 49.0050000000015, -0.06, 2.497, 49.0050000000015, -0.001, 0.003, 0, 0, 0, 0, 0, -0.001, 0, 0, 0.001, 0, 0.0950180143117905, 0.0560683570802212, -0.0144614558666945, 0.139505818486214, -0.018243208527565, -0.0233387611806393, -0.0444878041744232, 0.0743115656077862, 0.00887730531394482, 0.00390512612648308, 1831
0.803, -0.061, 2.5, 49.0050000000015, -0.06, 2.498, 49.0050000000015, -0.001, 0.002, 0, 0, 0, 0, 0, 0.001, 0, 0, -0.001, 0, 0.0969716086983681, -0.125193029642105, -0.0144614558666945, 0.10636405646801, -0.0302485562860966, -0.0120985228568316, -0.00939244776964188, -0.0949444733560085, -0.0023629330098629, 0.00396449537947774, 1831
0.804, -0.061, 2.5, 49.0104020142075, -0.061, 2.5, 49.0500000000015, 0, 0, -0.0395979857939267, 0, 0, 0.00540201420607462, -0.001, 0.002, 0.0450000000000013, 0.001, -0.002, -0.0395979857939267, -0.0095260962843895, -0.257642924785614, 0.28655332326889, 0.0942779183387756, -0.0702261030673981, 0.0462465658783913, -0.103804014623165, -0.187416821718216, 0.240306757390499, 0.00360799394547939, 1831
0.805, -0.061, 2.5, 49.2374212665065, -0.061, 2.502, 49.0950000000014, 0, -0.002, 0.142421266505066, 0, 0, 0.227019252298994, 0, 0.002, 0.0450000000000013, 0, -0.002, 0.182019252298993, 0.0770891755819321, -0.34332686662674, 0.802579820156097, 0.0619167163968086, -0.328506231307983, 0.846890211105347, 0.0151724591851234, -0.0148206353187561, -0.0443103909492493, 0.00382605474442244, 1831
0.806, -0.061, 2.5, 49.7320258387724, -0.061, 2.501, 49.5000000000015, 0, -0.001, 0.232025838770941, 0, 0, 0.494604572265887, 0, -0.001, 0.405000000000012, 0, 0.001, 0.0896045722658747, 0.0929522514343262, -0.0791265070438385, 0.582047522068024, 0.0713195353746414, -0.187291637063026, 0.649643898010254, 0.0216327160596848, 0.108165130019188, -0.0675963759422302, 0.00401857262477279, 1831
0.807, -0.061, 2.5, 50.4553708369001, -0.062, 2.499, 50.2200000000015, 0.001, 0.001, 0.235370836898607, 0, 0, 0.723344998127687, -0.001, -0.002, 0.720000000000021, 0.001, 0.002, 0.0033449981276659, -0.00807339511811733, 0.0216840375214815, 0.406480193138123, 0.0590453892946243, -0.0579144954681396, 0.453249841928482, -0.0671187844127417, 0.0795985329896212, -0.0467696487903595, 0.00421106442809105, 1831
0.808, -0.061, 2.5, 51.3686113667845, -0.062, 2.499, 51.1200000000015, 0.001, 0.001, 0.248611366782976, 0, 0, 0.913240529884396, 0, 0, 0.900000000000027, 0, 0, 0.0132405298843689, 0.0873111337423325, -0.10108856856823, 0.387002527713776, 0.0545075088739395, -0.0500769838690758, 0.337415516376495, 0.0328036248683929, -0.0510115846991539, 0.0495870113372803, 0.00410496490076184, 1831
0.809, -0.061, 2.5, 52.4329025343205, -0.062, 2.501, 52.2000000000015, 0.001, -0.001, 0.232902534318965, 0, 0, 1.06429116753602, 0, 0.002, 1.08000000000003, 0, -0.002, -0.0157088324640102, 0.0798175632953644, -0.218969166278839, 0.262764930725098, 0.0616685450077057, -0.098471611738205, 0.236917868256569, 0.0181490182876587, -0.120497554540634, 0.0258470624685287, 0.00371754984371364, 1857
0.81, -0.061, 2.5, 53.6093994454031, -0.062, 2.502, 53.4150000000016, 0.001, -0.002, 0.194399445401475, 0, 0, 1.17649691108255, 0, 0.001, 1.21500000000004, 0, -0.001, -0.0385030889174902, 0.0793863832950592, -0.259488642215729, 0.170942977070808, 0.0678078755736351, -0.260263085365295, 0.191741153597832, 0.0115785077214241, 0.00077444314956665, -0.0207981765270233, 0.004098916426301, 1857
0.811, -0.061, 2.5, 54.859257205927, -0.061, 2.501, 54.6750000000016, 0, -0.001, 0.184257205925426, 0, 0, 1.24985776052399, 0.001, -0.001, 1.26000000000004, -0.001, 0.001, -0.0101422394760496, 0.212375462055206, -0.077122837305069, 0.11565700173378, 0.0874414145946503, -0.160640329122543, 0.103786446154118, 0.124934047460556, 0.0835174918174744, 0.0118705555796623, 0.00400405330583453, 1857
0.812, -0.061, 2.50008462246337, 56.1436309217879, -0.061, 2.5, 56.0250000000017, 0, 8.46224633742168E-05, 0.118630921786214, 0, 8.46224633742168E-05, 1.28437371586083, 0, -0.001, 1.35000000000004, 0, 0.00108462246337422, -0.0656262841392114, 0.0854012221097946, -0.0911472290754318, -0.0390831679105759, 0.124088242650032, -0.074908934533596, 0.0243815705180168, -0.0386870205402374, -0.0162382945418358, -0.0634647384285927, 0.00360833667218685, 1857
0.813, -0.061, 2.49871349571808, 57.4236756988856, -0.061, 2.499, 57.3750000000017, 0, -0.00028650428192168, 0.0486756988839389, 0, -0.0013711267452959, 1.28004477709776, 0, -0.001, 1.35000000000004, 0, -0.000371126745295896, -0.0699552229022751, 0.0871409550309181, -0.998221695423126, -0.134471893310547, 0.0952413231134415, -0.6064692735672, -0.0761883780360222, -0.00810036808252335, -0.391752421855927, -0.0582835152745247, 0.00382252782583237, 1857
0.814, -0.061, 2.48276292521815, 58.6605466429661, -0.061, 2.488, 58.6800000000017, 0, -0.00523707478184588, -0.0194533570356197, 0, -0.0159505704999242, 1.23687094408048, 0, -0.011, 1.30500000000004, 0, -0.0049505704999242, -0.0681290559195587, 0.0887607112526894, -1.27004241943359, -0.239070191979408, 0.0911485999822617, -1.28030121326447, -0.157549470663071, -0.0023878887295723, 0.0102587938308716, -0.0815207213163376, 0.00380937289446592, 1857
0.815, -0.061, 2.45119778897872, 59.8153988597161, -0.061, 2.459, 59.9400000000018, 0, -0.00780221102128053, -0.12460114028571, 0, -0.0315651362394347, 1.15485221674995, 0, -0.029, 1.26000000000004, 0, -0.00256513623943465, -0.10514778325009, 0.0884626358747482, -1.1153689622879, -0.364126980304718, 0.0889091044664383, -1.14677035808563, -0.306185752153397, -0.000446468591690063, 0.0314013957977295, -0.0579412281513214, 0.00375728122889996, 1857
0.816, -0.061, 2.40730653543753, 60.8493874548222, -0.061, 2.418, 61.0200000000018, 0, -0.0106934645624715, -0.170612545179596, 0, -0.043891253541191, 1.03398859510615, 0, -0.041, 1.08000000000003, 0, -0.00289125354119096, -0.0460114048938864, 0.0884882733225822, -1.07121574878693, -0.379706174135208, 0.0889091044664383, -1.08844923973083, -0.312694549560547, -0.000420831143856049, 0.0172334909439087, -0.0670116245746613, 0.00391598651185632, 1857
0.817, -0.061, 2.35437761303233, 61.7236675339713, -0.061, 2.366, 61.9200000000018, 0, -0.0116223869676683, -0.196332466030527, 0, -0.0529289224051968, 0.874280079149096, 0, -0.052, 0.900000000000027, 0, -0.000928922405196776, -0.025719920850931, 0.0884884521365166, -0.865038573741913, -0.409112542867661, 0.0860300958156586, -0.977127254009247, -0.449823975563049, 0.002458356320858, 0.112088680267334, 0.0407114326953888, 0.00384556362405419, 1857
0.818, -0.061, 2.29569947020088, 62.3993942028501, -0.061, 2.305, 62.6400000000019, 0, -0.00930052979911761, -0.240605797151772, 0, -0.0586781428314494, 0.675726668878777, 0, -0.061, 0.720000000000021, 0, 0.00232185716855065, -0.0442733311212443, 0.0884880498051643, -0.362053513526917, -0.532125949859619, 0.0878872275352478, -0.502058982849121, -0.565089106559753, 0.000600822269916534, 0.140005469322205, 0.0329631567001343, 0.00400697393342853, 1892
0.819, -0.061, 2.23456055538094, 62.8377225671453, -0.061, 2.24, 63.0900000000019, 0, -0.00543944461906449, -0.252277432856585, 0, -0.0611389148199469, 0.4383283642952, 0, -0.065, 0.450000000000013, 0, 0.00386108518005312, -0.0116716357048134, 0.0884881019592285, 0.0307776965200901, -0.612036824226379, 0.0878872275352478, -0.120698623359203, -0.5516037940979, 0.000600874423980713, 0.151476319879293, -0.060433030128479, 0.00379911414347589, 1892
0.82, -0.061, 2.17424931701024, 62.9998077325436, -0.06, 2.177, 63.2250000000019, -0.001, -0.00275068298975884, -0.225192267458225, 0, -0.0603112383706944, 0.162085165398364, 0.001, -0.063, 0.135000000000004, -0.001, 0.00268876162930565, 0.0270851653983604, 0.196819424629211, 0.216409087181091, -0.652157425880432, 0.0938327312469482, -0.000454962428193539, -0.597880959510803, 0.102986693382263, 0.216864049609285, -0.0542764663696289, 0.0039891516789794, 1892
0.821, -0.061, 2.11805420087766, 62.9999999999995, -0.06, 2.116, 63.0900000000019, -0.001, 0.00205420087766379, -0.0900000000023764, 0, -0.0561951161325774, 0.000192267455844336, 0, -0.061, -0.135000000000004, 0, 0.00480488386742263, 0.135192267455848, 0.110119804739952, 0.556515157222748, 0.214141875505447, 0.153195172548294, 0.197660595178604, -0.00652312207967043, -0.043075367808342, 0.358854562044144, 0.220664997585118, 0.00398093741387129, 1892
0.822, -0.061, 2.06926361131899, 62.9999999999995, -0.06, 2.062, 62.9100000000019, -0.001, 0.00726361131898966, 0.0899999999976289, 0, -0.0487905895586741, 0, 0, -0.054, -0.180000000000005, 0, 0.00520941044132588, 0.180000000000005, 0.0944962054491043, 0.915886104106903, 0.247457846999168, 0.108412072062492, 0.890218734741211, 0.20476046204567, -0.0139158666133881, 0.0256673693656921, 0.0426973849534988, 0.0036144582554698, 1924
0.823, -0.061, 2.03116603249585, 63.0000000000019, -0.061, 2.024, 62.7750000000019, 0, 0.00716603249585228, 0.225000000000007, 0, -0.0380975788231374, 2.37378117162741E-12, -0.001, -0.038, -0.135000000000004, 0.001, -9.75788231373808E-05, 0.135000000002378, 0.00161855830810964, 0.727562665939331, 0.128795921802521, 0.0699103251099586, 0.778776407241821, 0.158571526408195, -0.068291766801849, -0.0512137413024902, -0.0297756046056747, 0.00395728088915348, 1924
0.824, -0.061, 2.00704998726463, 63.0000000000019, -0.061, 2, 62.7300000000019, 0, 0.00704998726462645, 0.270000000000008, 0, -0.0241160452312258, 0, 0, -0.024, -0.0450000000000013, 0, -0.000116045231225828, 0.0450000000000013, 0.0963623151183128, 0.899083912372589, 0.130279436707497, 0.0662036314606667, 0.78122878074646, 0.098759263753891, 0.0301586836576462, 0.117855131626129, 0.0315201729536057, 0.0040950202383101, 1924
0.825, -0.061, 1.99979579194139, 63.0000000000019, -0.061, 1.991, 62.7750000000019, 0, 0.00879579194139319, 0.225000000000007, 0, -0.00725419532323326, 0, 0, -0.009, 0.0450000000000013, 0, 0.00174580467676674, -0.0450000000000013, 0.0891065448522568, 0.541162848472595, -0.0636120587587357, 0.0756064504384995, 0.78217476606369, 0.0526507124304771, 0.0135000944137573, -0.241011917591095, -0.116262771189213, 0.0037199379876256, 1924
0.826, -0.061, 2.0000000000357, 63.0000000000019, -0.06, 1.995, 62.8200000000019, -0.001, 0.00500000003569585, 0.180000000000005, 0, 0.000204208094302658, 0, 0.001, 0.004, 0.0450000000000013, -0.001, -0.00379579190569734, -0.0450000000000013, 0.197229310870171, -0.202085494995117, -0.0308578666299582, 0.0846212357282639, 0.0954173430800438, -0.0165667720139027, 0.112608075141907, -0.297502838075161, -0.0142910946160555, 0.00403787428513169, 1924
0.827, -0.061, 2, 63.0000000000019, -0.061, 2.002, 62.8650000000019, 0, -0.002, 0.135000000000004, 0, -3.56958480551839E-11, 0, -0.001, 0.007, 0.0450000000000013, 0.001, -0.00700000003569585, -0.0450000000000013, 0.0747149512171745, -0.604951918125153, 0.0215367861092091, 0.149931728839874, -0.125344231724739, -0.0396447069942951, -0.0752167776226997, -0.479607686400414, 0.0611814931035042, 0.00390586093999445, 1924
0.828, -0.061, 2, 63.0000000000019, -0.061, 2.008, 62.9100000000019, 0, -0.008, 0.0900000000000027, 0, 0, 0, 0, 0.006, 0.0450000000000013, 0, -0.006, -0.0450000000000013, 0.0422316826879978, -0.757776021957397, 0.0139856478199363, 0.0662036314606667, -0.804382264614105, -0.0396440029144287, -0.0239719487726688, 0.0466062426567078, 0.053629650734365, 0.00381393940187991, 1924
0.829, -0.061, 2, 63.0000000000019, -0.062, 2.006, 62.9550000000019, 0.001, -0.006, 0.0450000000000013, 0, 0, 0, -0.001, -0.002, 0.0450000000000013, 0.001, 0.002, -0.0450000000000013, 0.0599397420883179, -0.251177906990051, -0.0581078603863716, 0.0721498280763626, -0.451334297657013, -0.0396429188549519, -0.0122100859880447, 0.200156390666962, -0.0184649415314198, 0.00437373528257012, 1924
0.83, -0.061, 2, 63.0000000000019, -0.062, 2.002, 63.0000000000019, 0.001, -0.002, 0, 0, 0, 0, 0, -0.004, 0.0450000000000013, 0, 0.004, -0.0450000000000013, 0.036091398447752, 0.0116827618330717, -0.0998255982995033, 0.0532897599041462, -0.0712313130497932, -0.0165357608348131, -0.0171983614563942, 0.082914074882865, -0.0832898374646902, 0.0040253815241158, 1924
0.831, -0.061, 2, 63.0000000000019, -0.061, 2, 63.0000000000019, 0, 0, 0, 0, 0, 0, 0.001, -0.002, 0, -0.001, 0.002, 0, 0.12190380692482, -0.00584418885409832, 0.00193062634207308, 0.0573830865323544, -0.0323954746127129, -0.0165357608348131, 0.0645207203924656, 0.0265512857586145, 0.0184663871768862, 0.00372050981968641, 1924
0.832, -0.061, 2, 63.0000000000019, -0.061, 1.997, 63.0000000000019, 0, 0.003, 0, 0, 0, 0, 0, -0.003, 0, 0, 0.003, 0, 0.131989851593971, 0.12448113411665, -0.00128264096565545, 0.103622019290924, -0.0209516678005457, 0.00657404400408268, 0.0283678323030472, 0.145432801917195, -0.00785668496973813, 0.00393961276859045, 1924
0.833, -0.061, 2, 63.0000000000019, -0.061, 1.995, 63.0450000000019, 0, 0.005, -0.0450000000000013, 0, 0, 0, 0, -0.002, 0.0450000000000013, 0, 0.002, -0.0450000000000013, 0.0826351419091225, 0.137999981641769, -0.0742022022604942, 0.0991422086954117, 0.0262841563671827, -0.0627597868442535, -0.0165070667862892, 0.111715825274587, -0.0114424154162407, 0.0036908199544996, 1924
0.834, -0.061, 2, 63.0000000000019, -0.061, 1.995, 63.0450000000019, 0, 0.005, -0.0450000000000013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0892582386732101, -0.0477686673402786, -0.0118867503479123, 0.0901254266500473, 0.0355553850531578, -0.0165276005864143, -0.000867187976837158, -0.0833240523934364, 0.00464085023850203, 0.00408383831381798, 1924
0.835, -0.061, 2, 63.0000000000019, -0.061, 1.996, 63.0000000000019, 0, 0.004, 0, 0, 0, 0, 0, 0.001, -0.0450000000000013, 0, -0.001, 0.0450000000000013, 0.0888895615935326, -0.187120616436005, 0.0948254019021988, 0.0897393971681595, 0.00852422043681145, 0.00657404400408268, -0.000849835574626923, -0.195644836872816, 0.0882513578981161, 0.00413252785801888, 1924
0.836, -0.061, 2, 63.0000000000019, -0.061, 1.999, 63.0000000000019, 0, 0.001, 0, 0, 0, 0, 0, 0.003, 0, 0, -0.003, 0, 0.0888517126441002, -0.292251139879227, -0.00564291840419173, 0.0907625705003738, -0.077382043004036, 0.00657404400408268, -0.00191085785627365, -0.214869096875191, -0.0122169624082744, 0.0039474037475884, 1924
0.837, -0.061, 2, 63.0000000000019, -0.062, 2.001, 63.0450000000019, 0.001, -0.001, -0.0450000000000013, 0, 0, 0, -0.001, 0.002, 0.0450000000000013, 0.001, -0.002, -0.0450000000000013, 0.0529045797884464, -0.31150096654892, -0.108255490660667, 0.0889091044664383, -0.353625267744064, -0.0263834670186043, -0.0360045246779919, 0.0421243011951447, -0.0818720236420631, 0.00392401684075594, 1924
0.838, -0.061, 2, 63.0000000000019, -0.061, 2.001, 63.0450000000019, 0, -0.001, -0.0450000000000013, 0, 0, 0, 0.001, 0, 0, -0.001, 0, 0, 0.0720236152410507, -0.154381960630417, -0.00805068761110306, 0.0573830865323544, -0.191710114479065, -0.0165276005864143, 0.0146405287086964, 0.0373281538486481, 0.00847691297531128, 0.00365894753485918, 1924
0.839, -0.061, 2, 63.0000000000019, -0.061, 2.002, 63.0450000000019, 0, -0.002, -0.0450000000000013, 0, 0, 0, 0, 0.001, 0, 0, -0.001, 0, 0.138347014784813, -0.272319078445435, -0.0115938074886799, 0.0974816381931305, -0.268361508846283, -0.0165276005864143, 0.0408653765916824, -0.00395756959915161, 0.00493379309773445, 0.00396402971819043, 1924
0.84, -0.061, 2, 63.0000000000019, -0.061, 2.002, 63.0000000000019, 0, -0.002, 0, 0, 0, 0, 0, 0, -0.0450000000000013, 0, 0, 0.0450000000000013, 0.0820660963654518, -0.184535890817642, 0.0936224907636642, 0.0981190428137779, -0.291106522083282, 0.00657404400408268, -0.0160529464483261, 0.10657063126564, 0.0870484467595816, 0.00392495933920145, 1924
0.841, -0.061, 2, 63.0000000000019, -0.061, 1.999, 63.0000000000019, 0, 0.001, 0, 0, 0, 0, 0, -0.003, 0, 0, 0.003, 0, 0.0890051200985909, 0.0647785142064095, -0.00679243728518486, 0.091979943215847, -0.0881084799766541, 0.00657404400408268, -0.00297482311725616, 0.152886994183064, -0.0133664812892675, 0.00374276284128428, 1924
0.842, -0.061, 2, 63.0000000000019, -0.061, 1.997, 63.0450000000019, 0, 0.003, -0.0450000000000013, 0, 0, 0, 0, -0.002, 0.0450000000000013, 0, 0.002, -0.0450000000000013, 0.0886876955628395, 0.1082529053092, -0.0763781815767288, 0.0917870551347733, -0.0192886665463448, -0.0627597868442535, -0.00309935957193375, 0.127541571855545, -0.0136183947324753, 0.00395072484388947, 1924
0.843, -0.061, 2, 63.0000000000019, -0.061, 1.996, 63.0450000000019, 0, 0.004, -0.0450000000000013, 0, 0, 0, 0, -0.001, 0, 0, 0.001, 0, 0.088636502623558, 0.0300590395927429, -0.013892438262701, 0.0889091044664383, 0.000985230901278555, -0.0165276005864143, -0.000272601842880249, 0.0290738086914644, 0.0026351623237133, 0.00366123346611857, 1924
0.844, -0.061, 2, 63.0000000000019, -0.061, 1.995, 63.0450000000019, 0, 0.005, -0.0450000000000013, 0, 0, 0, 0, -0.001, 0, 0, 0.001, 0, 0.0886498689651489, 0.0294628366827965, -0.0129514709115028, 0.0897393971681595, 0.0149066690355539, -0.0165276005864143, -0.00108952820301056, 0.0145561676472425, 0.0035761296749115, 0.00387538224458694, 1924
0.845, -0.061, 2, 63.0000000000019, -0.061, 1.997, 63.0000000000019, 0, 0.003, 0, 0, 0, 0, 0, 0.002, -0.0450000000000013, 0, -0.002, 0.0450000000000013, 0.0886484086513519, -0.184977680444717, -0.00455545168370008, 0.0878872275352478, -0.00914155319333076, 0.0430038049817085, 0.000761181116104126, -0.175836127251387, -0.0475592566654086, 0.00419594254344702, 1924
0.846, -0.061, 2, 63.0000000000019, -0.061, 2, 63.0000000000019, 0, 0, 0, 0, 0, 0, 0, 0.003, 0, 0, -0.003, 0, 0.0886484384536743, -0.308403044939041, -0.00353903975337744, 0.0868614390492439, -0.126936495304108, 0.00657404400408268, 0.00178699940443039, -0.181466549634933, -0.0101130837574601, 0.00381526025012136, 1924
0.847, -0.061, 2, 63.0000000000019, -0.061, 2.002, 63.0450000000019, 0, -0.002, -0.0450000000000013, 0, 0, 0, 0, 0.002, 0.0450000000000013, 0, -0.002, -0.0450000000000013, 0.0886484682559967, -0.34425562620163, -0.049999050796032, 0.0880777537822723, -0.37919881939888, -0.0165357608348131, 0.000570714473724365, 0.0349431931972504, -0.0334632899612188, 0.00389473768882453, 1924
0.848, -0.061, 2, 63.0000000000019, -0.061, 2.002, 63.0450000000019, 0, -0.002, -0.0450000000000013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0886484682559967, -0.191479444503784, -0.00160326482728124, 0.0897393971681595, -0.230834022164345, -0.0396395549178123, -0.00109092891216278, 0.0393545776605606, 0.0380362900905311, 0.00373002327978611, 1924
0.849, -0.061, 2, 63.0000000000019, -0.061, 2, 63.0000000000019, 0, 0, 0, 0, 0, 0, 0, -0.002, -0.0450000000000013, 0, 0.002, 0.0450000000000013, 0.0886484682559967, -0.0244901981204748, 0.0588408410549164, 0.0887175053358078, -0.102454200387001, 0.0296838488429785, -6.90370798110962E-05, 0.0779640022665262, 0.0291569922119379, 0.00407733209431171, 1924
0.85, -0.061, 2, 63.0000000000019, -0.061, 1.998, 63.0000000000019, 0, 0.002, 0, 0, 0, 0, 0, -0.002, 0, 0, 0.002, 0, 0.0886484682559967, -0.0274237655103207, -0.00383239798247814, 0.0878872275352478, -0.0434794835746288, 0.00657404400408268, 0.000761240720748901, 0.0160557180643082, -0.0104064419865608, 0.00393919181078672, 1963
0.851, -0.061, 2, 63.0000000000019, -0.061, 1.998, 63.0000000000019, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0886484682559967, -0.0509893968701363, -0.00514206057414413, 0.0889091044664383, -0.0319623574614525, -0.0165357608348131, -0.000260636210441589, -0.0190270394086838, 0.011393700260669, 0.0038551667239517, 1963
0.852, -0.061, 2, 63.0000000000019, -0.06, 1.998, 63.0000000000019, -0.001, 0.002, 0, 0, 0, 0, 0.001, 0, 0, -0.001, 0, 0, 0.185707122087479, -0.0711267292499542, -0.00508937565609813, 0.13784484565258, -0.0461610034108162, -0.0165357608348131, 0.0478622764348984, -0.024965725839138, 0.011446385178715, 0.00406989501789212, 1963
0.853, -0.061, 2, 62.9775301480923, -0.061, 1.999, 63.0000000000019, 0, 0.001, -0.0224698519095996, 0, 0, -0.0224698519095996, -0.001, 0.001, 0, 0.001, -0.001, -0.0224698519095996, 0.0547906085848808, -0.203819274902344, -0.482936233282089, 0.126003831624985, -0.0893383100628853, -0.108974985778332, -0.0712132230401039, -0.114480964839458, -0.373961247503757, 0.00386719405651093, 1963
0.854, -0.061, 2, 62.7157725556752, -0.061, 2, 62.8650000000019, 0, 0, -0.149227444326674, 0, 0, -0.261757592417078, 0, 0.001, -0.135000000000004, 0, -0.001, -0.126757592417074, 0.0454336628317833, -0.238114863634109, -0.693200945854187, 0.0658176019787788, -0.198589652776718, -0.805727958679199, -0.0203839391469955, -0.0395252108573914, 0.112527012825012, 0.00376816792413592, 1963
0.855, -0.061, 2, 62.1911704373171, -0.061, 1.999, 62.4150000000018, 0, 0.001, -0.223829562684734, 0, 0, -0.524602118358074, 0, -0.001, -0.450000000000013, 0, 0.001, -0.0746021183580603, 0.0953451171517372, -0.0521107017993927, -0.508355140686035, 0.0682486891746521, -0.156642854213715, -0.542071223258972, 0.0270964279770851, 0.104532152414322, 0.033716082572937, 0.00408814288675785, 1963
0.856, -0.061, 2, 61.4425686871231, -0.061, 1.999, 61.6500000000018, 0, 0.001, -0.207431312878698, 0, 0, -0.748601750193987, 0, 0, -0.765000000000023, 0, 0, 0.0163982498060356, 0.0886175781488419, -0.115382224321365, -0.375049769878387, 0.0766283348202705, -0.0777480453252792, -0.381299585103989, 0.0119892433285713, -0.0376341789960861, 0.0062498152256012, 0.00387232098728418, 1963
0.857, -0.061, 2, 60.5088121991983, -0.062, 1.999, 60.7050000000018, 0.001, 0.001, -0.196187800803468, 0, 0, -0.933756487924798, -0.001, 0, -0.945000000000028, 0.001, 0, 0.0112435120752301, -0.0440613552927971, -0.103617742657661, -0.300800770521164, 0.0682524293661118, -0.110348746180534, -0.35131162405014, -0.112313784658909, 0.00673100352287292, 0.0505108535289764, 0.00372597947716713, 1963
0.858, -0.061, 2, 59.4287458676478, -0.062, 2, 59.6250000000018, 0.001, 0, -0.196254132353953, 0, 0, -1.08006633155052, 0, 0.001, -1.08000000000003, 0, -0.001, -6.63315504845397E-05, 0.0827156826853752, -0.185626864433289, -0.284342586994171, 0.0545075088739395, -0.109334409236908, -0.284254670143127, 0.0282081738114357, -0.0762924551963806, -8.79168510437012E-05, 0.00397739047184587, 1993
0.859, -0.061, 2, 58.2412145865767, -0.061, 2.001, 58.3650000000017, 0, -0.001, -0.123785413425069, 0, 0, -1.18753128107115, 0.001, 0.001, -1.26000000000004, -0.001, -0.001, 0.0724687189288839, 0.189082771539688, -0.221391379833221, -0.113399401307106, 0.0655638799071312, -0.180044025182724, -0.136023461818695, 0.123518891632557, -0.0413473546504974, 0.0226240605115891, 0.00373212806880474, 1993
0.86, -0.061, 2, 56.98506325009, -0.061, 2, 57.1050000000017, 0, 0, -0.11993674991173, 0, 0, -1.2561513364867, 0, -0.001, -1.26000000000004, 0, 0.001, 0.00384866351333946, 0.100551187992096, -0.130630865693092, -0.116382032632828, 0.118972346186638, -0.197430998086929, -0.117158070206642, -0.0184211581945419, 0.066800132393837, 0.000776037573814392, 0.00403904309496284, 1993
0.861, -0.061, 2.00013121306007, 55.6991367522909, -0.061, 2, 55.7550000000017, 0, 0.000131213060066102, -0.0558632477107943, 0, 0.000131213060066102, -1.2859264977991, 0, 0, -1.35000000000004, 0, 0.000131213060066102, 0.0640735022009354, 0.085011713206768, -0.190739408135414, 0.045788586139679, 0.0962658077478409, -0.0689091607928276, -0.0559932179749012, -0.0112540945410728, -0.121830247342587, 0.10178180411458, 0.00440611224621534, 1993
0.862, -0.061, 1.99771365149989, 54.4222799872885, -0.061, 1.998, 54.4500000000016, 0, -0.000286348500105532, -0.027720012713082, 0, -0.00241756156017163, -1.27685676500233, 0, -0.002, -1.30500000000004, 0, -0.000417561560171635, 0.0281432349977122, 0.0889532566070557, -1.00662350654602, 0.126319408416748, 0.0892961919307709, -0.785702228546143, 0.024517610669136, -0.00034293532371521, -0.220921277999878, 0.101801797747612, 0.00388224562630057, 1993
